,empty_slots,free_bikes,id,latitude,longitude,name
236,24,3,5a6414864fcc3c3d8b88fa7c62aabbac,41.4486328,2.1898372,"270 - CRTA. DE RIBES, 77 (TRINITAT VELLA)"
237,17,9,5ba9b6be5098ba3b2cbcb81149a5f7c6,41.4224015,2.198071,"C/ CANTÀBRIA, 55"
238,24,2,773b659249bfb4bea3ea7592e540bc1e,41.4325013,2.1842021,"C/ CONCEPCIÓ ARENAL, 281"
239,7,16,a6233a1762046603bd37d35b0821adbc,41.3854094,2.1740155,"C/ DURAN I BAS, 2"
240,10,16,603359f89c4bd2f9e534261e8f834f48,41.389462,2.1314948,"AV. DIAGONAL, 652"
241,23,2,1af95e2acbba68a8b51a41615cc77042,41.3819739,2.1268625,"C/ MEJÍA LEQUERICA, 2"
242,20,4,755b3a552ad376901a5bd9e30fd202df,41.3879131,2.150342,"C/ ROSSELLÓ,  101"
243,22,6,f3171a128fc9e9f7ab0f70e9334d3860,41.3954877,2.1771985,"C/ ROGER DE FLOR, 126"
244,11,16,98736433716085131ebffd1f17aa648a,41.3881175,2.1154135,"C/ JORDI GIRONA, 29"
245,7,10,689309692643da94970d523bb63d78fe,41.39352,2.166797,"C/ ARAGÓ, 288"
246,4,14,f35b1f7f5f0ff3970a90b96640059a32,41.4383117,2.2039823,"C/ GRANADELLA, 10-19 | C/ SAS"
247,8,16,03e6b3ec53c2502134c81d25be2babea,41.389135,2.183489,"PG. PUJADES, 2"
248,24,2,95f8c85a04b96afefd04d96f2811dab9,41.4072349,2.1684799,"C/ SARDENYA, 402"
249,10,7,9a40a01fc442d4f03d0c825280e7f70e,41.3938861,2.1601641,"C / PROVENÇA, 241"
250,17,8,c5d5f7bd79f1d304efb37faa60ae1d64,41.3743329,2.1479385,"GRAN VIA DE LES CORTS CATALANES, 368"
251,27,6,e6b3c0f474c7cf94ac64da99a24097e9,41.387561,2.1306737,"C/ EUROPA, 25"
252,23,1,23908bbb2bc4fc7e610d008664f3e409,41.4107641,2.1640965,"C/ SARDENYA, 494"
253,5,20,91ef690acc5603e3e61a905392e0cf04,41.4258248,2.191206,"C/ PORTUGAL, 3"
254,15,9,30523ab4cbdb1282d68199e25f481983,41.3953894,2.1572953,"RAMBLA CATALUNYA, 133 /  CÒRSEGA"
255,10,7,4f6b0a073b67a22434cab65e4fedf4ad,41.3936144,2.1507739,"C/ LONDRES, 101-103"
256,10,17,09cb8fd9f4b645c6115ab159cf8451aa,41.4138664,2.1777274,"C/ SANT ANTONI Mª CLARET, 290-296"
257,21,5,ea70d3859cc7f8482e9acbb1d16826a5,41.3998981,2.1281922,"C/ DOCTOR ROUX, 86"
258,24,0,a13269f74bcc2a4674f65cb7b379bfe9,41.3983902,2.1960799,"C/ PUJADES, 103"
259,5,22,d7a6697f01078b20f3c06402826e491f,41.3873901,2.1875446,RECINTE PARC DE LA CIUTADELLA
260,19,12,09d2b48c91aac474258bef2a1700ed16,41.3887069,2.1285766,"AV. DIAGONAL, 668"
261,20,7,db1347c516927c55b4fa54339d83874f,41.3889129,2.1993105,AV. LITORAL (PG MARÍTIM DEL PORT OLÍMPIC)
262,24,7,894e06803b8bc58d13d8ba7467e99ea4,41.3970497,2.1279409,"C/ CASTELLNOU, 65"
263,12,14,080233252e62b5c4a5f651f1b69e7eff,41.4003471,2.1969105,"C/ PALLARS, 182"
264,5,19,fb90b1e2dcf1b2cbb9087f0830ff9df6,41.387235,2.168819,"PL. CATALUNYA, 5"
265,11,6,a4d7432e72c9001d3af12d71335a63a4,41.430623,2.1671068,"PG. FABRA I PUIG, 344"
266,18,7,cbe83a0b2a3af4cd0a86cf4a0e2be928,41.4145805,2.2008139,"GRAN VIA DE LES CORTS CATALANES, 1041"
267,18,9,152ba80b3ff3a4495a001e4e2ee3e50e,41.3969839,2.1661852,"C/ BRUC, 130"
268,21,0,ca75bf1278bcc8c569ebe033092a4627,41.4064529,2.1785364,"C/ CASTILLEJOS, 258"
269,4,21,1ba1672c7305881dc95e48ee3b682fa2,41.3733857,2.1709545,"C/ VILÀ I VILÀ, 45"
270,16,9,108f46fa37b199e3a56017d8ae34309e,41.433384,2.1716309,"C/ SANT ISCLE, 60"
271,16,10,5e8a9a99852ecd51a4d45c378a80a320,41.3972809,2.1997869,"C/ RAMÓN TURRÓ, 160"
272,29,4,19177609459716eb56c7c72a5b5eb05c,41.3983444,2.1598243,"C/ DE BONAVISTA, 14"
273,18,3,04d2405659301888532b220530bf6ab7,41.4055143,2.1706498,"C/ SARDENYA, 362"
274,20,6,30f4d4066d38a451a77cea1f758db2ad,41.4268952,2.1842572,"C/ CONCEPCIÓ ARENAL, 176"
275,19,5,35dee580f2824b604e13f794b0c66262,41.3793558,2.1689592,"RAMBLA DEL RAVAL, 13"
276,11,7,34cdc33080951b4f34169e9b0de12e71,41.422037,2.174401,"C/ PERIODISTES, 9"
277,1,23,a6d71c2346845ecd60f36a4917082f57,41.4457962,2.2010422,"C/ TUCUMÁN, 21"
278,22,3,3074f74d1d0b376da926a2c7db3c7977,41.4108005,2.1872438,"C/ VALÈNCIA, 621"
279,10,17,915acbb5e9967f7f8d19535097e2abd2,41.3942108,2.2008756,"AV. ICÀRIA, 202"
280,13,14,62fb13f795141f7e52d9a318ec66fe08,41.3734706,2.1332694,"C/ PAVIA, 3"
281,12,17,202292284aa3e54a835a7d23b46736de,41.3952527,2.1730023,"C/ BAILÉN, 62"
282,14,18,3360c263fd39ea95302bf51e7721067e,41.4022657,2.1976297,"C/ LLACUNA, 86"
283,17,15,f3c74e7e0f1a8c1445c57b669bf82b0c,41.3906352,2.111541,"C/ CAVALLERS, 41"
284,17,9,3b49ae2b98339c34d6fb46ce8f0fcc65,41.4060589,2.1740472,"C/ ROSSELLÓ, 453"
285,16,2,1e26d529b774405d07a7faa89bc2bbeb,41.4228449,2.1866363,"C/ GARCILASO, 77"
286,15,11,a512a25dc72978e08e197d1f2f20ae5b,41.4306102,2.1564551,"C/ PORTO, 35 | AV. ESTATUT DE CATALUNYA"
287,21,5,0e3c6e1e8a235e4f609e6576314a8439,41.3958685,2.192952,"C/ PUJADES, 57B"
288,3,31,36bdd6c1fecf797cbdf1cc70c4a46a4b,41.4005784,2.1788855,"C/ MARINA, 199"
289,22,21,1c3b749efc8354ce2fe1ca81e9b7a388,41.3979779,2.1801069,"GRAN VIA CORTS CATALANES, 760"
290,9,20,f1dd35f19d0a59bc41503000390a2840,41.4227912,2.2060317,"RAMBLA  DE GUIPÚSCOA, 158/ CA N'OLIVA"
291,9,3,9822bbdbb55cf9802b6d8e92d62bbb66,41.3703717,2.1389439,"C/GAVÀ, 81"
292,16,8,fda312f7d7ab1b99dddb04d926b64f80,41.3765618,2.1748621,"C/ DE CERVELLÓ, 5"
293,1,20,55ffdfb26f20df2d6ecefaec7f63843a,41.377846,2.150523,"C/ DIPUTACIÓ, 22"
294,22,0,10fc4e8d4de922b51c0ebdf29a61def8,41.4391174,2.1858025,"C/ DE BARTRINA, 14"
295,3,14,22b6aea1f7b692f680a79ee5c12af878,41.4373376,2.1740962,"PL. DELS JARDINS D'ALFÀBIA, 1"
296,16,2,3816f07afcd45edd4822fe3147d18799,41.4480464,2.1775154,"C/ NOU BARRIS, 23"
297,5,26,d2b55d534f311af5c1e2aa96d75a7005,41.3949729,2.1612814,"PG. DE GRÀCIA, 89"
298,22,4,19d9cd8559c7ac1b0cb36b1f32708d41,41.399017,2.124329,"VIA AUGUSTA, 317"
299,11,10,6664971e93f901e063d983180e293d3d,41.3819459,2.1629146,"C/ FLORIDABLANCA, 145"
300,6,24,fa08e8111c658f54aec120daa2fbf2e8,41.392052,2.1480223,"C/ VILLARROEL, 208"
301,14,7,0a7556a190afc2de3bc42eef1b8b5515,41.392878,2.143411,"AV. DIAGONAL, 602"
302,17,8,1750df4f9a4a35c6fcdcb16d05a633b4,41.4027907,2.1956161,"C/ SANCHO DE ÁVILA, 170 / LLACUNA"
303,9,12,a10fe4b4111715a1c8bf9ffbfc879b49,41.3787064,2.1443579,"C/ TARRAGONA,  159-173"
304,22,1,5e5d2776870d78c58607c84eb4db80d6,41.3908381,2.1743743,"C/ BRUC, 20"
305,24,6,92380b259f2c26fcde401f6f1a369fd3,41.4361251,2.1894423,"C/ MALATS, 28-30"
306,5,20,8d1c2df3992c59d06f07e74fa708741a,41.3826647,2.1717083,"LA RAMBLA, 101"
307,26,4,986b6d406122255e35f3612c23453986,41.4139298,2.2017955,"GRAN VIA DE LES CORTS CATALANES,  1062"
308,22,9,8fd6db8cb80654809347bed85879b49b,41.3595484,2.1417765,"C/ ALTS FORNS, 77"
309,21,2,3d0eb79ed109cc00dfd80dc5ed800cf5,41.3812001,2.1323612,"C/ JOAN GÜELL, 98"
310,18,3,8c05047d2874b070f431349c37ee8710,41.3786364,2.1335494,"C/ JOAN GÜELL, 50"
311,4,23,c71b8a779106faf1ec1b01cadd98e45f,41.391062,2.1801142,PG. DE LLUíS COMPANYS (ARC DE TRIOMF)
312,24,3,e8f93835abfe9d85300bc608484fe11c,41.4340849,2.1748267,"C/ DE L'ESCULTOR ORDÓÑEZ, 55"
313,17,7,1a218a6b639a438c556fbe5630432223,41.3916096,2.1891194,"C/ SARDENYA, 68"
314,21,7,b68161aaef7bae4f079fb4ea4e37291f,41.3915195,2.1390667,"AV. DIAGONAL, 630"
315,22,1,67d773ed6f6c11ef95f08828e0043e17,41.3912605,2.1476308,"C/ LONDRES,  53"
316,21,1,08f3770880c755e9b32c907b53690d71,41.4092005,2.16400285,"C/ PAU ALSINA, 54"
317,23,3,aad7ee497c1bd869026313bbb67e1caf,41.4275514,2.1659881,"PG. FONT D´EN- FARGAS, 1"
318,10,12,5b5bd28eaaea32d5f45aa307a5b306b7,41.3855644,2.1773214,"AV. FRANCESC CAMBÓ, 10"
319,5,22,e836f33eaf19175d32d4b8042594331a,41.392384,2.1925059,"C/ JOAN D'ÀUSTRIA, 31B"
320,15,12,58fbf6dface3f876f372cf38e1f4297d,41.4063864,2.1874404,"C/ CLOT, 1"
321,26,1,3e5d559944765b0a79693f6177076ce1,41.4357978,2.163872,"PG. FABRA I PUIG, 411"
322,3,20,e51a6f5b087c0d367d3ad07e00dd54e1,41.380628,2.1822815,PG. DE COLOM /VIA LAIETANA
323,26,1,508b30de9a0df2655f739a08903c7d45,41.4121345,2.1652216,PLAÇA ALFONS X EL SAVI / RONDA DEL GUINARDO
324,10,10,b8842240a2cb97138d29fba49a6e857e,41.4105848,2.1826833,"C/ PROVENÇA, 595"
325,14,18,938d6e80af6873d5f085786edde6603c,41.37652,2.17881,PG. DE COLOM (LES RAMBLES)
326,20,11,54b26dd25ba58f0dfe77e914dc0c5867,41.4026275,2.2017694,"C/ PUJADES, 191"
327,11,7,4f57882bd9e80a8ba121bad1315b9d25,41.3905303,2.1906339,"C/ RAMON TURRÓ, 4"
328,19,8,fda98e4d825084470de7b3d76c0a0f2b,41.4312335,2.1499103,"C/ JORGE MANRIQUE, 15"
329,20,4,0a5863be2a7bf9d1a16bfe4461a8f6d0,41.4427374,2.170393,"VIA FAVÈNCIA, 186"
330,27,0,cf5dad1971da0e28b4cbec40613054e2,41.3847061,2.1170751,"C/ MARTÍ I FRANQUÈS, 1"
331,18,2,5869b4d6a0fb19d55cf197cf737b00e0,41.3829333,2.1420704,"AV. JOSEP TARRADELLAS, 27"
332,35,5,01d673db29d67c36edd5bda046614474,41.3816139,2.1677697,"C/ AGUSTÍ DURAN I SANPERE, 10"
333,13,6,dbdbd5155b0e2a3df5369a3d19e499f2,41.3741093,2.1481993,"GRAN VIA DE LES CORTS CATALANES, 368"
334,22,24,916b4d2c589fad262929399f082c7571,41.3757914,2.1499102,"GRAN  VIA DE LES CORTS CATALANES, 375-385"
335,42,12,3285abf457eb641068daf1b4e5a778de,41.3896642,2.1999572,"AV. LITORAL, 40 (D)"
336,8,18,83c1b708f8fff858d20f137f1153fb0c,41.3783467,2.1633139,"RONDA SANT PAU, 79"
337,19,16,6c594ebea1fb649cf3139aacd6e08031,41.3812504,2.1594741,"C/ COMTE D'URGELL, 43"
338,14,12,c0d5295a77f4cb6e6d6af21c38439874,41.3961412,2.2078439,"AV. LITORAL, 72"
339,14,16,1f1b5a28741276e122f2ff81c30096ab,41.3750995,2.1613897,"AV. PARAL.LEL, 132"
340,12,7,45307942511011020db4625be2fba678,41.3960652,2.1871959,"AV. MERIDIANA, 40"
341,25,2,75dce6b1bc1c7913937f6e50091a9252,41.4366871,2.1693134,"C/ MARIE CURIE, 8-14"
342,7,16,ed4251264bc9b6f96c35c3dc83b6cfb2,41.448152,2.19294,"VIA BARCINO, 121"
343,6,24,22fab28014c789ae790f6cec7ce8696b,41.443387,2.1813051,"C/ PABLO IGLESIAS, 21"
344,26,1,1f6a881d188b0ee856f52612eb990a64,41.4134503,2.1631012,"C/ CAMÈLIES, 73"
345,40,14,8b92416c1f4a49323575c4ce26f0fc8c,41.3881248,2.1951871,"C/ MARINA, 25-33"
346,40,7,fcaa1662c358b960bf763c0d1439882f,41.3902194,2.1904003,"C/ RAMON TRIAS FARGAS, 21"
347,33,18,31510e5643434782b828ba5d91cff7f0,41.4134833,2.2206913,"C/ SANT RAMON DE PENYAFORT, 1"
348,7,19,ee0ac58184126f8b0c3ed4074e2acb32,41.4230551,2.1913753,"C/ GRAN DE LA SAGRERA, 74"
349,12,13,0c4cac5891975861c141dbd44374cd54,41.4008312,2.206645,"C/ BILBAO, 2"
350,15,3,efafae9cf7cf875ba960a16df971894b,41.4022081,2.1649035,"C / INDÚSTRIA, 10"
351,9,15,ff00e5fcc43ffb93a773a9c35b0a0cb2,41.4053649,2.2162094,"PG. DE GARCIA FÀRIA, 85"
352,24,2,db9e48be6f122b678843577e540f72ea,41.4053697,2.2135818,SELVA DE MAR / PG. DEL TAULAT
353,20,12,c1cdae8945633fe90d21ec0081cea328,41.3890253,2.1968267,"C/ JOAN MIRÓ, 2-12"
354,14,17,092ea1f184d8d1755f3a5a91104916fe,41.396994,2.1706323,"C/ BAILÉN, 100"
355,0,21,371fdbbe54ad9b4dad4c2348497188ea,41.387696,2.1696543,"PL. CATALUNYA, 10-11 (PG. DE GRÀCIA)"
356,17,1,2b993294c8972929fed281e92891f252,41.4006862,2.1543317,"C/ GRAN DE GRÀCIA, 91"
357,11,14,34419711ca6f3df9e56a17c7f082b514,41.4000778,2.1326911,"C/ D'ALACANT, 12"
358,9,12,03b90625659c5bcdf8466510c9c9cdb3,41.4023354,2.2105777,"C/ BAC DE RODA, 11"
359,19,2,4bdc1a278f6ce0475588aca3e87ed6ae,41.3852585,2.155089,"AV. ROMA,  136"
360,21,6,7bfc210262d212fae21b9bd6e5134d40,41.383585,2.112186,"AV. DOCTOR MARAÑON, 25 | C/ PAU GARGALLO"
361,26,0,c7a171a3d2dad350917e41a0b8e28e74,41.3727426,2.1539198,"C/ RIUS I TAULET, 4"
362,14,10,534be855dda9378f5803c7a7bf3d6f18,41.4200135,2.2016699,"RAMBLA DE GUIPÚSCOA, 103 /CANTÀBRIA"
363,17,7,92f3c47fc8b2520293d84e3b509b6fda,41.4084796,2.192042,PL.VALENTÍ ALMIRALL
364,25,11,9197b4871b9c31693dd4f6f37b716a57,41.3914292,2.1805685,"PG. LLUIS COMPANYS, 18  (ARC TRIOMF)"
365,10,15,8344100c041dd422a4efaf2be6961e27,41.384546,2.184922,"AV. MARQUÉS DE L'ARGENTERA,13"
366,23,4,65eae831e3dbb2bfc1bcb13da8ce3fd9,41.4172922,2.1844769,"C/ INDÚSTRIA, 329"
367,18,2,bfe7a747985c502d0aabe4efe0847b8f,41.4143392,2.1874539,"C/ MÚRCIA, 1"
368,8,17,1369607dbd27029b530192d858bc0587,41.4339212,2.2062245,"PG. D'ENRIC SANCHIS, 33"
369,17,14,8df93fef7528967cb82fb90fea6bd0bf,41.3860607,2.1702467,"PL. CATALUNYA, 22"
370,21,2,5a81f702076a4092dd6e7581ffc307ff,41.4025392,2.1524704,"GRAN DE GRÀCIA, 155 (METRO FONTANA)"
371,12,3,a1bbf788354fc35aabae59730f4aaf01,41.3748001,2.1889045,PL. DEL MAR
372,18,7,cf6a2bb796218f8754da1c8d45f5cb30,41.3833653,2.1946255,"PG. MARITIM, 23 (HOSPITAL DEL MAR)"
373,25,1,4dfd8455201f85dbdab1b9875c1d243d,41.4239719,2.1812399,"C/ ALEXANDRE GALÍ, 1-5"
374,30,2,731238b3f7db22b5ac80282218d431f2,41.4219291,2.1849107,"C/ FELIPE II, 112"
375,3,14,13cc3757d548c3d88d2cffe8fd10adac,41.3649272,2.138599,"C/ MINERIA, 30"
376,13,6,0ca177aa7f157d4fd9ee72679f6d3b79,41.4016969,2.175767,"C/ SARDENYA, 292"
377,22,4,ba5dcb0eba1cb9534943421364599d7c,41.3927771,2.1586273,"C/ PROVENÇA, 215"
378,26,0,6a26ea12319de8832d6b1e98912f725a,41.4158995,2.1745567,"C/ MAS CASANOVAS, 137"
379,17,4,1a05be16670c85752010f0efe4698995,41.3834753,2.194735,"PG. MARíTIM, 31 B (ANNEXA A LA  12)"
380,10,5,4f0cdc9d1e090de64755ea017b643f1e,41.385503,2.1634768,PL. UNIVERSITAT
381,21,6,c51f2cc04dcb83a49bd57179df24f94b,41.3856474,2.1634306,PL. UNIVERSITAT /  ARIBAU
382,24,3,2375a6bbc305836292db4b9459bad6c4,41.426078,2.1751572,"C/ CUBELLES, 2"
383,18,12,e6a4d0046fc56369d63e1cdc691f65d1,41.4202459,2.1894852,"C/ HONDURAS, 32-34"
384,1,21,f8756b6af18c2fedd8a295040279aecc,41.379326,2.189906,PL. POETA BOSCÀ | C/ ATLÀNTIDA
385,23,3,ba34ae0d78db56158e7af60a1ebf475d,41.4374904,2.1565742,"PG. VALLDAURA, 26"
386,29,10,0894812b21c0802c56c0fcdcf203e18d,41.4040364,2.183145,"C/ CONSELL DE CENT, 566"
387,25,1,a8d71767532b6d52e8e53bee77f19cdb,41.3981669,2.1754896,"C/ NÀPOLS, 183"
388,17,3,54ed62464266d6c6a9f500db64487420,41.3806074,2.1408633,"C/ VIRIAT, 43"
389,18,2,cf27f9447a9429924729959bc6171a49,41.3839045,2.1312876,"C/ JOAN GÜELL, 174"
390,5,20,97aa364f0eee0d6a736b47c987418b9b,41.4356895,2.1920873,"CARRER DEL CINCA, 7"
391,25,2,2a09840707012491550b6807d25f2c84,41.3968391,2.1756598,"C/ DIPUTACIÓ, 373"
392,10,8,431ed6d01c118a6b0295a8f949fe526a,41.3754426,2.1398409,"C/ WATT, 2"
393,21,1,09ca480f42e8a372dae53bc4137e7038,41.3949601,2.1302775,"C/ ALT DE GIRONELLA, 13"
394,15,11,1f91573279a4f9509a4957d52d1282eb,41.401883,2.131524,"C/ PAU ALCOVER, 94"
395,21,5,42dc5e1f94087c6cc143d7b6144a04a2,41.4347859,2.147904,"AV. CAN MARCET, 36"
396,20,0,d2e118344ec10c3c2273a95a405fb7c3,41.4372022,2.1620235,"PG. UNIVERSAL, 29 | C/ DOCTOR LETAMENDI"
397,24,0,7430c4b147d738a9d824c337da6c9071,41.419965,2.1401823,"PG. VALL D'HEBRÓN, 80"
398,13,4,57f74aae4218dbfd66eddce174ff557f,41.4417001,2.1781553,"C/ SANT FRANCESC XAVIER, 1"
399,10,4,bb9460aef7e848b5e72c7861ec2db3e3,41.40197,2.187081,"AV. MERIDIANA, 66"
400,23,5,b543814d13e0580dc044f98f50c910bb,41.446923,2.184857,"C/ PALAMÓS, 33"
401,15,8,006395fd7434c1f65d20cf0a1b0c94f0,41.384810211467105,2.1508071246452154,"C/ VILADOMAT, 200"
402,12,8,b81ccb25428d4ff0e25482cc54c4cfee,41.3776721,2.157233,"C/ FLORIDABLANCA, 49"
403,20,7,a6fed1c13ea51aa2e2fe9d5631f765f0,41.400654,2.210191,"PG. DE GARCIA FÀRIA, 21/ESPRONCEDA"
404,31,9,cc7badf0256ff4ad77bd11887ab205e1,41.38031805998654,2.1544371248113956,"C/ CALÀBRIA, 112"
405,11,26,ed25291d0f5edd91615d154f243f82f9,41.376433,2.17871,PG.DE COLOM (LES RAMBLES)
406,25,14,00341b8b54545c560fdec7d7983f9f5a,41.3967169,2.1825085,"C/ SARDENYA,  178"
407,1,26,da6b1559f96d6eeb9fcc56d530d88d93,41.3873057,2.1631263,"C/ DIPUTACIÓ, 226"
408,13,11,20914ed69983503fe161056b18b5af13,41.404511,2.189881,"C/ CIUTAT DE GRANADA, 168 | AV. DIAGONAL"
409,23,1,af8224f573182b287a9e33413c6a3f14,41.4118378,2.1778852,"C/ INDEPENDÈNCIA, 379"
410,9,9,4fc2b099f144cfca9c0c0df278e371d2,41.4048623,2.174799,"C/ PROVENÇA, 445"
411,17,7,baac32fbb8447abb62b24476341a1999,41.4432762,2.1746238,"C/ GÒNGORA, 23"
412,25,0,828aabafef632a022098fb26044bcf63,41.3847113,2.1334379,"C/ VALLESPIR, 194"
413,18,5,be92e88c502119cf00fa9043b784f279,41.3922355,2.1309272,"AV. SARRIÀ, 163"
414,29,1,24ba194eff6a95e97d82e54e3dccaf63,41.37541,2.1232547,C/ MUNNÉ  2-6
415,16,16,6ab48a3f17b678b7a14b5e1ec31d716c,41.393062,2.1633226,"PG. DE GRÀCIA, 61"
416,28,4,fbc62f405e5d474a6ebba1729d90dc79,41.360798,2.138931,"PG. ZONA FRANCA, 182"
417,34,9,f4de870ade61e6ba95e883709c5492ee,41.3467746,2.1436235,"C/ 60, NÚMERO 25"
418,5,23,26b8f6b463d3b12280093545d6d64c5f,41.380628,2.1821917,PG. DE COLOM (VIA LAIETANA)
419,27,15,0ae0e4f1bb5a5d21b268bec539413fde,41.3862258,2.1168609,"C/ JOHN MAYNARD KEYNES, 2 | AV. DIAGONAL"
420,35,1,ac4a41e000abdda3d9494e46846b8a13,41.3977227,2.1194557,"AV. JOSEP VICENÇ FOIX, 63"
421,14,3,cd2e90920bcbabea6840fc65d766ac43,41.4074444,2.1492066,"AV. VALLCARCA, 11"
422,17,9,2cf57e9086d0eebfbba51e26c23d0c6e,41.3989713,2.1606736,"C/ TORRENT DE L'OLLA, 11"
423,20,4,98bc9f8de8c6d27b02a754f6b0ac4d5b,41.3812979,2.1289917,"C/ FÍGOLS, 1"
424,7,7,7f6345da889f235b5dcb5f42e48b2be9,41.4071692,2.1820722,"C/ DOS DE MAIG, 230-232"
425,50,4,5030fd4c58f12bc3e15d661e4c969152,41.38860659692564,2.1921945084594707,"C/ VILLENA, 1"
426,16,0,e8c928bbf201f07a09e6f9afbcab650b,41.4052698,2.1420204,"C/ ELISA, 1"
427,21,5,8d86e740799da8e5ffd2ac729a5ca92b,41.402988,2.1344691,"C/ ARTESA DE SEGRE, 2"
428,23,5,86e626699f549ebeb2ca9b69042b5d92,41.442489,2.185727,"AV. RIO DE JANEIRO, 118"
429,17,9,71f8b22073c7a1dcaa58c7c0f2c28bba,41.4306689,2.1456449,"C/ PARE MARIANA, 24"
430,12,22,4b6e4440cac580a0f4055d7468f2935e,41.4040525,2.181199,"C/ DELS ENAMORATS, 49"
431,21,4,455446f63c8b93fac65bf23a56262efb,41.4054458,2.1663172,"C/ NÀPOLS, 344"
432,22,16,beb0ac4fefe393288ec73b80a09433d4,41.38268,2.16712,PLAÇA DELS ÀNGELS (MACBA)
433,16,9,d1bbabe6337fcbd7604c6237e9122cf2,41.3807072,2.1468381,"C/ VILAMARÍ, 85"
434,10,15,0df71ec07a30c424811aed381fbd0c2c,41.3857425,2.1610515,"C/ DIPUTACIÓ, 200"
435,22,6,86511c8ca4c89cfbdf783e69ab9e27fe,41.4021805,2.1829894,"C/ CASTILLEJOS, 184"
436,8,19,0c539fabc4dc46d8b5ceb3be59fce5d1,41.4389609,2.1996179,CAMPANA DE LA MAQUINISTA (SAO PAULO I PL. DE
437,22,3,3a2ade138375fbb7e09bd97923442494,41.4058109,2.1949461,"C/ BOLIVIA, 120"
438,6,13,693793a79f93ebddb37e1610e5e0f952,41.4378773,2.1910691,"PG. TORRAS I BAGES, 29"
439,17,7,07bb417c7ade54ee396bb3377c172c20,41.433934,2.1896502,"C/ SANT ADRIÀ, 2-8"
440,22,6,0f0b15d3a81bb3204cc64850518884e6,41.3875712,2.1469336,"C/ VILADOMAT, 244"
441,30,1,bc01d4e4933dde712fd91327c7dfc059,41.4074131,2.1381069,"C/ BALMES, 409"
442,21,3,e63e0e9835b8a41b14c65052e5ef26da,41.4050074,2.134603,"C/ REUS, 23"
443,24,1,258702699a30e5e6ef91fc779acf10f7,41.4144967,2.1402433,"C/ ESTEVE TERRADAS, 42"
444,25,0,4e1e9b146f81a64487cce22816ff59af,41.4095489,2.1360313,"PTGE. MALUQUER, 16"
445,16,12,d5f71274f2fcb44cf751cbf8e7b7c700,41.3987543,2.1902116,"C/ SANCHO DE ÁVILA, 60-64"
446,3,22,73006d172c99dc41ac2bfc7782bec7b7,41.3795862,2.1925198,PG. MARÍTIM DE LA BARCELONETA
447,18,9,4edfad5f85ac5f41f71d030bb02c7a3d,41.3943033,2.1860256,"C/ ALMOGÀVERS, 63"
448,16,5,bbc36a18217c2a3dafed0c1cc9ab7f0b,41.378118,2.1378667,"C/ VALLESPIR, 13"
449,11,10,c99fff35b0450411d06dac8b89f74437,41.387493,2.1690686,"PL. CATALUNYA, 10-11 (LA RAMBLA)"
450,11,12,c5eb25fe1445a3f02633fd958096305f,41.4035608,2.1609345,"C/ MONTMANY, 1"
451,13,11,b2165ce2ff7a16ce71a4e9b62697fcff,41.4418604,2.1664224,"VIA FAVÈNCIA, 47"
452,37,1,ba4020a51a4b1ad5d38c730af551134d,41.3889972,2.1923283,"C/ RAMON TRIAS FARGAS, 23"
453,25,6,263c4d013e6517336c3a20c949bd1e31,41.4388644,2.1657506,"PG. FABRA I PUIG, 449"
454,9,16,94e5f738c07f13504a420241312a9018,41.3754047,2.1680021,"C/ DE SANT PAU, 119/ RONDA SANT PAU"
455,15,10,20489f631072cc28555f2f9df8327ecd,41.4050968,2.1569161,"C/ DE LA SANTACREU, 2 (PL.DE LA VIRREINA)"
456,7,19,90990cfd1aaa063c3bd318aae5f8b122,41.3770715,2.1758261,"PORTAL DE SANTA MADRONA, 2-4"
457,23,10,fd25cee068a839f63c4e287ae067942c,41.380955,2.1934636,PG. MARÍTIM DE LA BARCELONETA/ANDREA DÒRIA
458,0,19,1f7b68ead83cf6ccc418c0cf0762ff90,41.3785379,2.1767427,"PL. JOAQUIM XIRAU I PALAU, 1"
459,19,13,60e5da341ebfa80528cf1fd1995f8310,41.3806411,2.1671611,"C/ RIERA ALTA, 6"
460,27,5,4e166f81d275254f6d701f3ff3c80649,41.4164824,2.1801094,"C/ VILLAR, 2"
461,17,10,aa3c9dc88d9b7e74bdd960c5d2a42055,41.4156285,2.1817876,"C/ DEL GUINARDÓ, 32-38"
462,12,16,8f6b673cb8b0b202a6562c9e43efd166,41.363279,2.1341586,"C/RADI,10/GRAN VIA DE LES CORTS CATALANES"
463,11,21,9c3778f6373e6a82078f3609beeb4479,41.3863747,2.1646697,"GRAN VIA DE LES CORTS CATALANES, 592"
464,20,3,fa673f1e3be9fe199c0752d9f92a0fbc,41.385641,2.113096,"C/ ALFAMBRA, 2 | AV. DIAGONAL"
465,14,13,a477a9cb5e302f3a206d7e45d1976dab,41.410712,2.2061691,"C/ CRISTOBAL DE MOURA, 84"
466,8,15,0b683b9f2f5596baaea1da793fb36161,41.411381,2.2122054,"C/ JOSEP PLA, 67"
467,18,8,23f4d8de839b3faed12399069fc003bb,41.3872437,2.1793035,"C/ GOMBAU, 24"
468,14,12,20b1df9310878ec699cf30978127aef4,41.3847738,2.1592566,"C/ CASANOVA, 55"
469,12,8,05cd03116f27936f57a868706aeb2753,41.462095,2.178959,"AV. RASOS DE PEGUERA, 10"
